,battery_power,bluetooth,clock_speed,dual_sim,front_camera,four_g,int_memory,m_dep,mobile_wt,n_cores,primary_camera,px_height,px_width,ram,screen_height,screen_width,talk_time,three_g,touch_screen,wifi,price_range
2352,706,no,0.5,yes,10,yes,4,0.8,190,5,18,204.0,966,3735,12,7.0,20,yes,yes,yes,
2353,649,no,1.9,no,0,no,51,0.6,179,4,12,1174.0,1388,3446,11,5.0,18,no,yes,yes,
2354,1137,yes,0.8,no,3,yes,7,1.0,122,3,18,537.0,620,946,13,4.0,7,yes,no,yes,
2355,1320,yes,0.5,yes,11,yes,6,0.2,164,1,14,1034.0,1836,1626,11,9.0,14,yes,no,yes,
2356,792,no,0.8,no,7,no,48,0.5,144,4,16,371.0,888,1583,15,2.0,20,no,yes,yes,
2357,918,yes,2.7,no,7,no,25,0.9,149,7,8,178.0,1850,3676,6,2.0,2,yes,no,yes,
2358,929,yes,0.5,yes,7,yes,13,1.0,146,7,8,213.0,1714,1704,15,2.0,5,yes,no,no,
2359,767,yes,0.5,yes,4,no,30,0.8,100,5,8,798.0,1955,3485,9,1.0,4,yes,no,yes,
2360,1739,no,2.6,no,9,no,39,0.5,135,8,10,86.0,1957,1882,13,12.0,8,yes,yes,no,
2361,1315,no,0.5,no,0,yes,15,0.4,134,1,0,489.0,624,3928,8,4.0,8,yes,no,yes,
2362,1388,no,1.4,yes,4,yes,31,0.6,184,1,14,1338.0,1443,346,8,2.0,12,yes,no,no,
2363,1981,no,2.5,yes,1,no,36,0.3,94,4,2,128.0,1457,395,9,7.0,15,no,yes,no,
2364,569,no,0.5,yes,1,yes,53,1.0,170,8,20,457.0,1555,1243,17,10.0,10,yes,yes,no,
2365,1930,no,1.3,no,2,no,57,0.2,151,1,9,678.0,1117,682,16,10.0,8,no,no,yes,
2366,725,yes,0.5,no,10,no,61,0.8,108,3,17,260.0,508,3074,7,6.0,12,no,no,yes,
2367,1690,no,2.2,no,0,no,51,0.8,130,8,15,713.0,1092,451,6,4.0,7,no,no,yes,
2368,712,yes,1.4,no,1,yes,33,0.2,86,4,5,163.0,799,1471,15,5.616666666666666,10,yes,no,no,
2369,1603,yes,0.5,yes,8,yes,37,1.0,95,8,9,1430.0,1622,1748,15,10.0,5,yes,yes,no,
2370,1850,yes,2.8,no,0,no,18,0.1,132,8,3,633.0,1382,1853,15,5.616666666666666,9,yes,yes,no,
2371,1472,yes,0.7,yes,4,yes,41,1.0,145,3,6,242.0,619,1514,8,1.0,16,yes,yes,yes,
2372,1858,no,0.7,yes,1,yes,43,0.2,167,5,3,1154.0,1473,1886,9,3.0,7,yes,yes,yes,
2373,1543,yes,2.6,yes,0,yes,46,0.8,116,8,13,48.0,679,3023,6,4.0,4,yes,yes,no,
2374,652,yes,2.8,yes,4,no,37,0.8,174,6,11,416.0,1652,2904,16,8.0,16,no,no,no,
2375,546,no,1.8,yes,6,yes,55,0.9,100,6,12,493.0,1477,628,12,3.0,10,yes,yes,yes,
2376,1408,yes,1.4,yes,1,no,6,0.9,145,8,3,621.0,692,1833,9,1.0,19,no,yes,no,
2377,1021,no,1.5,yes,3,yes,31,0.1,97,7,10,189.0,1327,1066,18,15.0,17,yes,yes,yes,
2378,567,no,1.4,yes,14,no,60,0.1,111,2,15,152.0,1326,1150,17,16.0,4,yes,no,yes,
2379,1967,yes,2.6,yes,4,no,62,1.0,91,8,10,1355.0,1850,2839,13,7.0,10,yes,no,no,
2380,1658,no,2.0,yes,8,yes,61,0.1,180,3,20,443.0,1100,2857,7,1.0,5,yes,no,yes,
2381,1088,yes,3.0,yes,2,yes,52,0.3,164,7,4,86.0,588,1447,19,16.0,15,yes,yes,yes,
2382,542,yes,0.7,no,2,yes,12,0.2,185,2,3,1674.0,1969,3445,17,2.0,4,yes,yes,yes,
2383,788,no,1.6,yes,6,yes,52,0.1,96,1,20,530.0,1436,1941,14,5.616666666666666,19,yes,yes,no,
2384,576,yes,2.5,yes,10,no,57,0.7,179,5,15,1009.0,1656,2522,11,5.0,12,no,yes,no,
2385,950,yes,1.6,no,5,yes,41,0.5,188,3,20,193.0,727,2932,10,7.0,20,yes,no,no,
2386,518,yes,0.8,no,3,yes,17,0.5,133,3,7,564.0,765,2239,7,3.0,7,yes,yes,yes,
2387,1996,yes,1.9,no,4,no,55,0.3,81,7,8,890.0,1661,1852,8,2.0,4,no,yes,yes,
2388,1197,no,2.9,no,6,yes,38,0.1,83,6,17,1516.0,1910,3525,13,9.0,16,yes,no,no,
2389,1006,yes,2.5,yes,9,no,14,0.7,186,1,12,348.0,640,1955,17,6.0,9,yes,yes,no,
2390,1679,yes,1.5,no,2,yes,4,0.1,133,4,3,349.0,531,1557,16,15.0,12,yes,no,yes,
2391,1262,no,1.4,yes,7,yes,64,0.1,116,7,16,37.0,1018,3060,5,1.0,4,yes,yes,yes,
2392,560,no,1.3,yes,13,no,29,1.0,160,1,19,906.0,1189,2832,16,1.0,7,yes,no,no,
2393,904,no,2.4,no,5,yes,55,0.6,158,4,13,529.0,764,2008,6,1.0,16,yes,no,no,
2394,1834,yes,2.1,no,1,yes,55,0.1,137,3,10,670.0,1179,2420,15,3.0,8,yes,no,yes,
2395,681,no,1.2,yes,8,no,13,0.8,87,3,17,288.0,621,292,12,10.0,18,no,no,yes,
2396,687,no,0.6,yes,13,yes,14,0.4,185,2,16,721.0,1620,1580,19,4.0,19,yes,yes,yes,
2397,863,no,2.9,no,11,yes,52,0.8,119,6,13,1060.0,1547,1345,7,5.616666666666666,20,yes,no,no,
2398,518,yes,2.7,no,0,yes,45,0.7,159,6,15,564.0,739,1208,10,9.0,9,yes,yes,no,
2399,1488,no,1.8,no,0,yes,2,0.1,124,4,0,765.0,777,3349,17,6.0,2,yes,no,no,
2400,944,no,2.4,no,0,no,35,0.5,127,3,1,7.0,719,2804,9,4.0,10,yes,yes,no,
2401,1283,no,0.5,yes,6,no,48,0.5,176,6,9,880.0,964,1182,11,8.0,17,yes,yes,no,
2402,817,yes,1.0,yes,13,yes,40,0.8,140,4,17,1180.0,1790,436,19,6.0,14,yes,no,yes,
2403,804,no,2.6,yes,2,no,49,0.6,105,1,18,638.0,939,2256,16,1.0,7,yes,no,yes,
2404,1883,yes,2.6,no,2,yes,50,0.1,169,5,3,313.0,561,427,17,8.0,10,yes,no,yes,
2405,1177,no,0.5,no,5,yes,2,0.9,141,7,12,490.0,793,715,19,5.0,4,yes,no,no,
2406,1765,yes,2.0,no,7,no,18,0.9,85,4,8,791.0,1580,1199,7,4.0,10,yes,no,no,
2407,1997,no,2.1,no,10,yes,60,0.7,84,8,16,1130.0,1687,788,17,15.0,8,yes,no,yes,
2408,989,yes,2.6,yes,1,no,14,0.2,148,4,11,513.0,1089,507,13,10.0,13,no,yes,yes,
2409,1370,yes,0.6,yes,0,yes,56,0.5,124,6,3,919.0,1113,974,5,4.0,15,yes,no,no,
2410,861,no,0.5,no,0,no,64,0.8,105,7,1,1376.0,1864,600,15,1.0,12,no,yes,no,
2411,1745,no,1.8,no,0,no,45,0.1,110,2,2,1070.0,1445,2352,11,9.0,16,yes,no,yes,
2412,1187,no,0.6,yes,0,yes,4,0.7,92,8,0,709.0,1306,2518,14,12.0,20,yes,yes,yes,
2413,1422,yes,1.8,no,12,no,3,0.9,145,1,13,1023.0,1223,3941,9,7.0,2,no,no,no,
2414,658,yes,2.4,no,0,yes,38,1.0,94,8,1,479.0,1300,2585,19,2.0,8,yes,no,no,
2415,1180,yes,2.3,yes,0,yes,32,0.8,97,2,1,1603.0,1762,3504,17,7.0,10,yes,yes,yes,
2416,521,yes,2.6,yes,1,yes,64,0.8,200,4,11,575.0,1089,834,6,5.0,12,yes,yes,yes,
2417,666,no,1.1,no,1,yes,28,0.9,179,1,13,157.0,1466,3850,7,5.0,9,yes,yes,yes,
2418,805,yes,1.5,no,0,no,25,0.3,174,2,3,522.0,553,1580,15,13.0,3,yes,no,no,
2419,1008,yes,2.9,no,0,no,39,0.9,161,6,5,565.0,1228,3589,14,1.0,18,yes,no,yes,
2420,986,no,2.8,no,0,yes,26,0.1,80,8,9,639.1123333333334,1214,1316,7,5.0,8,yes,no,no,
2421,1655,no,2.0,no,0,no,23,0.6,192,2,1,586.0,641,1872,11,9.0,13,yes,yes,no,
2422,1391,yes,0.5,no,0,yes,53,0.2,114,5,1,996.0,1521,1114,8,5.616666666666666,17,yes,no,yes,
2423,1042,yes,0.5,yes,11,no,13,0.1,148,3,20,98.0,569,1715,17,7.0,7,yes,yes,yes,
2424,916,yes,1.1,yes,5,yes,44,0.9,116,3,16,893.0,1132,2367,8,5.0,7,yes,no,yes,
2425,681,no,2.6,no,1,no,29,0.9,162,3,7,1262.0,1332,575,15,5.0,4,yes,yes,yes,
2426,1224,yes,1.1,yes,1,yes,34,1.0,138,6,3,1545.0,1751,2992,13,5.0,3,yes,yes,no,
2427,1234,no,2.1,yes,4,yes,44,0.4,107,3,17,797.0,1054,2819,13,3.0,8,yes,no,yes,
2428,1093,yes,2.7,no,8,no,63,0.5,138,8,9,605.0,1966,3556,13,2.0,13,no,no,yes,
2429,583,no,0.5,no,9,yes,33,0.9,136,5,18,1673.0,1774,3236,12,9.0,13,yes,no,no,
2430,1598,yes,1.0,yes,8,yes,49,0.5,115,2,14,537.0,1233,1313,12,2.0,7,yes,yes,no,
2431,1988,yes,2.8,yes,3,no,34,0.4,163,3,16,1221.0,1981,2872,7,6.0,20,yes,yes,yes,
2432,1746,no,0.5,yes,9,no,51,0.8,184,7,19,754.0,790,1822,18,17.0,15,no,yes,no,
2433,907,yes,2.7,no,8,no,53,0.7,156,2,13,10.0,1881,3469,8,5.0,12,yes,no,no,
2434,1472,no,0.5,no,3,yes,53,0.7,103,1,4,438.0,690,2001,14,5.616666666666666,14,yes,yes,yes,
2435,916,yes,1.3,no,5,no,10,0.8,173,4,8,43.0,1012,3706,9,8.0,15,no,yes,no,
2436,1427,yes,0.8,yes,2,no,31,0.9,186,1,20,934.0,1005,2542,7,6.0,10,no,no,no,
2437,1101,yes,2.9,yes,3,no,5,0.5,141,5,7,90.0,642,1567,15,2.0,11,yes,yes,no,
2438,723,yes,0.5,no,0,no,36,0.8,104,4,0,263.0,514,2669,17,6.0,16,no,no,yes,
2439,1403,no,0.7,yes,4,no,32,0.1,117,1,5,257.0,551,2499,16,10.0,4,no,no,yes,
2440,657,yes,0.8,yes,4,no,45,0.1,87,1,6,843.0,1260,2273,15,12.0,10,no,yes,no,
2441,1688,yes,0.8,no,0,no,14,0.9,118,1,2,48.0,1425,1773,13,5.616666666666666,18,yes,yes,yes,
2442,1086,no,0.5,no,10,no,35,0.6,125,7,17,577.0,1296,421,7,5.0,6,yes,no,yes,
2443,876,yes,1.1,no,2,yes,48,0.9,196,2,3,524.0,1225,630,17,9.0,18,yes,no,yes,
2444,1065,no,0.5,no,0,no,25,0.6,189,6,1,776.0,996,1114,5,1.0,19,no,no,yes,
2445,1235,no,1.5,no,3,no,33,0.1,164,8,16,633.0,1891,1623,10,3.0,20,yes,yes,yes,
2446,1959,yes,2.7,no,0,yes,2,0.2,92,3,11,992.0,1418,2125,14,7.0,8,yes,yes,no,
2447,650,yes,1.5,no,12,no,48,0.8,187,4,14,986.0,1291,1622,8,6.0,19,yes,yes,yes,
2448,1465,yes,2.9,no,0,no,38,0.3,88,1,7,478.0,613,1162,14,10.0,10,yes,yes,yes,
2449,1030,no,0.9,no,6,yes,29,0.1,113,1,7,174.0,624,3762,5,4.0,12,yes,no,no,
2450,853,yes,1.9,yes,17,yes,26,0.5,94,6,18,114.0,817,3069,19,17.0,20,yes,no,no,
2451,744,yes,2.2,no,6,yes,52,0.9,196,4,7,268.0,600,1571,7,5.0,18,yes,yes,yes,
2452,583,yes,1.1,yes,15,no,24,0.4,168,2,19,301.0,1111,3260,14,6.0,14,yes,yes,no,
2453,690,no,0.5,no,2,no,62,0.3,88,1,9,633.0,1240,3206,16,10.0,19,yes,no,no,
2454,683,yes,1.9,yes,16,yes,56,0.1,190,1,17,144.0,585,592,17,9.0,3,yes,no,no,
2455,590,no,2.3,yes,2,no,30,0.3,178,3,14,486.0,825,1188,18,11.0,14,yes,no,yes,
2456,1266,yes,1.0,no,0,yes,2,0.7,87,7,1,640.0,1357,3067,11,10.0,16,yes,no,yes,
2457,815,yes,1.8,no,9,no,18,0.9,83,7,12,243.0,525,2131,17,7.0,5,no,yes,no,
2458,1893,yes,1.5,yes,0,yes,42,0.5,179,1,3,1133.0,1851,1425,19,1.0,10,yes,no,no,
2459,1202,no,2.5,yes,3,no,22,0.4,112,2,8,1900.0,1959,291,5,2.0,4,no,no,no,
2460,1577,yes,1.5,no,16,yes,3,0.7,180,8,17,523.0,573,3116,13,6.0,16,yes,yes,no,
2461,1234,no,2.9,no,8,yes,44,0.8,129,1,12,1783.0,1891,2440,7,4.0,19,yes,yes,no,
2462,717,no,1.8,no,1,yes,25,0.4,173,5,8,668.0,1587,3631,6,5.0,6,yes,no,yes,
2463,1074,yes,1.5,no,5,no,35,0.6,193,4,13,269.0,597,1104,16,10.0,15,no,yes,no,
2464,1439,yes,1.2,no,11,yes,58,0.2,183,1,20,794.0,1552,3069,17,11.0,2,yes,yes,no,
2465,983,yes,1.6,no,7,yes,55,0.4,168,8,8,205.0,963,1425,14,5.616666666666666,4,yes,yes,no,
2466,1988,no,2.5,no,7,yes,63,0.6,153,4,11,615.0,937,2276,13,7.0,11,yes,no,no,
2467,1692,no,1.3,yes,0,yes,25,0.7,149,3,12,1111.0,1898,3192,9,4.0,3,yes,yes,yes,
2468,718,yes,0.5,yes,2,no,35,0.9,181,4,5,1226.0,1763,3021,10,4.0,12,no,no,yes,
2469,1519,no,0.5,no,0,yes,36,0.6,93,8,2,661.0,1852,3082,18,11.0,9,yes,no,no,
2470,776,no,3.0,yes,9,no,9,0.5,110,2,12,584.0,974,1346,5,2.0,3,no,no,yes,
2471,881,yes,2.8,no,1,no,36,0.5,167,1,6,1381.0,1444,2354,19,10.0,5,yes,yes,yes,
2472,1018,no,0.6,yes,0,yes,25,0.8,152,7,2,292.0,616,732,12,8.0,13,yes,yes,no,
2473,1031,yes,0.5,yes,2,yes,31,0.1,82,8,19,737.0,1404,2305,10,4.0,4,yes,yes,no,
2474,875,no,1.0,no,14,no,37,0.6,151,7,20,1289.0,1668,2985,6,1.0,9,yes,yes,yes,
2475,1341,no,1.0,no,5,yes,40,0.2,128,5,12,1434.0,1700,265,19,3.0,3,yes,yes,yes,
2476,560,yes,2.4,no,4,yes,5,0.3,106,1,8,1338.0,1386,2050,18,13.0,6,yes,no,no,
2477,1719,no,2.1,no,0,yes,63,0.7,189,7,2,589.0,1637,1669,14,5.616666666666666,13,yes,no,yes,
2478,1703,no,1.6,no,16,yes,43,1.0,139,8,17,178.0,1972,585,13,11.0,17,yes,yes,yes,
2479,1408,yes,1.8,no,1,no,59,0.8,168,1,2,716.0,1470,342,8,5.616666666666666,8,yes,no,yes,
2480,701,yes,0.8,no,3,no,53,0.2,87,4,7,1063.0,1149,1972,9,8.0,5,yes,no,no,
2481,1560,yes,0.5,no,14,no,47,0.3,172,2,18,910.0,1908,1540,17,7.0,3,no,no,no,
2482,695,yes,1.0,no,4,no,51,0.8,93,5,5,174.0,538,2463,7,2.0,4,yes,yes,yes,
2483,1487,no,0.6,no,18,yes,6,0.8,191,4,19,665.0,1072,3259,11,9.0,13,yes,no,yes,
2484,1546,yes,2.7,no,3,no,55,0.2,115,7,14,1425.0,1594,3371,16,7.0,15,no,no,yes,
2485,511,yes,0.7,no,12,yes,43,0.4,120,4,15,1291.0,1583,3370,16,5.0,6,yes,no,no,
2486,507,no,1.1,no,5,no,33,0.6,186,1,6,535.0,897,2884,18,7.0,7,no,no,no,
2487,1490,yes,1.1,no,2,no,10,0.6,130,2,7,1357.0,1826,2994,16,1.0,8,yes,no,yes,
2488,1859,no,0.5,no,0,yes,52,1.0,187,1,2,651.0,966,1604,15,12.0,10,yes,no,no,
2489,1257,no,1.8,no,3,yes,31,0.6,155,5,10,1006.0,1533,2014,15,8.0,12,yes,no,no,
2490,926,no,2.7,yes,0,yes,29,0.7,118,5,18,349.0,1594,2709,5,4.0,18,yes,no,yes,
2491,1303,no,0.5,no,2,no,7,0.6,98,4,5,740.0,1908,2865,17,3.0,12,no,no,no,
2492,657,no,1.6,yes,0,no,35,0.6,143,5,14,1189.0,1545,3617,17,14.0,14,no,no,yes,
2493,1812,no,0.9,yes,9,no,44,0.2,197,3,16,299.0,1212,3814,9,6.0,13,yes,yes,no,
2494,1943,no,0.5,yes,0,yes,29,0.4,121,1,1,440.0,1126,1990,5,2.0,11,yes,yes,yes,
2495,1082,yes,0.9,no,4,yes,24,0.9,167,7,9,425.0,761,1428,16,5.616666666666666,12,yes,yes,no,
2496,721,yes,2.6,no,1,no,49,0.6,168,4,8,35.0,598,3473,15,8.0,17,no,no,no,
2497,654,yes,1.5,yes,2,no,56,0.7,122,1,4,441.0,520,2609,7,2.0,16,yes,yes,yes,
2498,1948,yes,0.7,no,2,no,31,0.4,122,2,7,968.0,1208,2070,5,3.0,5,yes,no,yes,
2499,1242,no,1.8,yes,4,yes,56,0.1,122,1,8,753.0,1785,2620,18,11.0,3,yes,no,yes,
2500,1453,yes,0.5,no,0,no,24,0.3,156,1,1,29.0,1055,1619,11,5.0,11,yes,no,yes,
2501,1948,yes,2.7,no,3,yes,13,0.2,164,7,12,336.0,587,493,18,7.0,18,yes,yes,yes,
2502,1232,no,0.9,no,5,no,58,1.0,142,6,6,1062.0,1393,2334,14,8.0,13,yes,no,yes,
2503,795,no,0.5,yes,4,yes,55,0.3,155,3,11,226.0,1737,3030,12,8.0,17,yes,yes,no,
2504,1915,no,0.5,no,4,no,24,0.2,106,4,17,923.0,1502,345,18,10.0,20,no,no,yes,
2505,532,no,0.5,no,7,no,51,0.6,180,7,14,406.0,1249,1525,7,6.0,2,no,yes,yes,
2506,1899,yes,0.5,no,4,yes,28,0.1,95,5,7,781.0,1418,499,5,3.0,15,yes,no,yes,
2507,1767,no,2.0,no,5,no,31,0.6,88,5,8,461.0,556,3989,13,8.0,7,no,yes,no,
2508,1667,yes,2.5,no,17,no,5,0.8,119,3,20,211.0,1797,1496,13,9.0,12,no,no,no,
2509,1346,no,2.6,yes,5,no,31,0.3,140,4,11,17.0,785,1287,10,6.0,14,yes,no,yes,
2510,958,yes,2.4,no,1,no,54,0.9,166,7,2,121.0,630,3324,11,10.0,18,yes,no,yes,
2511,1391,no,1.5,yes,6,yes,39,0.9,88,3,18,491.0,1737,2367,18,11.0,12,yes,yes,no,
2512,1176,yes,2.3,no,0,no,56,0.7,103,2,1,93.0,518,2974,6,5.0,11,yes,no,yes,
2513,1863,no,1.0,yes,5,yes,16,0.4,113,2,19,261.0,684,990,6,5.0,13,yes,no,no,
2514,1911,no,1.1,yes,3,yes,16,0.7,154,7,4,236.0,1568,3665,14,12.0,4,yes,yes,no,
2515,1789,yes,1.8,yes,6,yes,36,0.5,123,6,11,418.0,1740,815,5,5.616666666666666,9,yes,yes,no,
2516,972,yes,1.6,no,2,no,64,0.1,85,1,9,550.0,890,2759,13,7.0,10,yes,no,no,
2517,1256,no,0.5,no,3,no,8,0.4,191,1,9,396.0,644,2991,7,6.0,19,yes,yes,no,
2518,1846,no,1.3,yes,0,no,35,0.7,107,6,0,1336.0,1432,581,16,4.0,10,yes,no,yes,
2519,1900,no,1.4,no,0,no,41,0.4,112,8,1,342.0,778,3611,14,1.0,6,yes,no,no,
2520,769,yes,0.6,yes,19,yes,52,0.7,118,4,20,263.0,1786,431,15,4.0,19,yes,no,no,
2521,756,no,1.0,no,0,no,33,0.2,177,1,3,506.0,573,3402,19,5.616666666666666,3,yes,yes,no,
2522,1728,no,2.3,yes,0,yes,43,0.7,152,1,0,1029.0,1535,3480,11,8.0,20,yes,yes,no,
2523,1970,no,2.9,no,3,yes,9,0.2,163,2,7,110.0,1454,768,13,2.0,16,yes,no,no,
2524,1021,no,2.1,yes,6,yes,47,0.3,173,6,18,224.0,1360,2215,13,12.0,2,yes,yes,yes,
2525,888,no,2.5,yes,5,no,14,0.9,98,5,17,891.0,1432,1849,5,1.0,11,no,yes,no,
2526,1419,no,0.5,no,0,no,39,0.2,189,7,1,727.0,1132,3435,9,2.0,6,no,no,no,
2527,1959,yes,0.5,no,0,no,30,0.1,153,3,1,901.0,1027,3057,14,1.0,18,yes,no,no,
2528,1394,no,0.6,no,1,no,63,0.4,103,6,2,1152.0,1245,1731,19,18.0,16,yes,no,no,
2529,1715,yes,2.5,yes,2,yes,30,0.9,134,7,3,1853.0,1971,768,19,9.0,15,yes,no,no,
2530,588,no,2.9,yes,1,no,40,0.3,116,6,5,185.0,923,2780,5,2.0,14,no,yes,no,
2531,1607,yes,0.5,yes,2,yes,29,0.7,105,2,9,243.0,1234,3469,10,1.0,15,yes,no,no,
2532,1171,yes,2.8,no,8,yes,47,0.4,192,1,11,371.0,674,3092,8,2.0,5,yes,no,yes,
2533,1138,no,1.5,yes,0,no,57,0.2,85,4,6,1315.0,1569,313,16,11.0,20,yes,yes,no,
2534,1096,no,1.2,yes,3,no,40,0.6,113,4,13,614.0,1757,2931,10,8.0,14,yes,no,no,
2535,906,no,3.0,no,10,yes,14,0.5,83,8,15,176.0,641,1761,17,11.0,12,yes,yes,no,
2536,740,no,3.0,yes,0,yes,47,0.7,166,3,5,417.0,596,3578,15,5.0,20,yes,yes,yes,
2537,1435,yes,0.5,yes,10,yes,62,0.1,150,4,14,453.0,664,369,8,1.0,4,yes,no,yes,
2538,1745,yes,1.2,no,3,yes,21,0.2,89,3,14,202.0,1670,3507,18,1.0,20,yes,yes,yes,
2539,1995,no,2.6,yes,2,yes,4,0.8,171,2,20,1133.0,1972,3452,6,3.0,19,yes,yes,no,
2540,1813,no,1.8,yes,10,yes,28,0.5,159,2,14,1655.0,1899,981,15,14.0,14,yes,no,yes,
2541,1719,yes,1.9,yes,2,no,40,0.1,118,3,12,658.0,1778,2534,10,6.0,5,no,yes,yes,
2542,812,no,0.5,yes,1,yes,17,0.6,182,7,11,595.0,891,3248,13,10.0,14,yes,no,no,
2543,987,yes,2.9,no,0,yes,63,0.3,154,7,6,150.0,1623,2646,12,1.0,6,yes,yes,yes,
2544,977,yes,0.7,no,5,no,50,0.5,106,3,6,1124.0,1758,3454,15,14.0,19,yes,no,yes,
2545,1289,yes,0.7,no,0,no,7,0.1,99,2,18,489.0,565,375,5,1.0,19,no,yes,yes,
2546,1125,yes,0.5,no,3,no,42,0.9,158,1,20,647.0,751,1622,13,5.616666666666666,9,no,yes,yes,
2547,1733,yes,1.9,yes,14,no,28,0.8,104,3,15,749.0,1203,2246,18,6.0,12,yes,yes,no,
2548,1333,yes,1.2,yes,1,no,35,0.9,198,1,4,477.0,651,3816,18,7.0,9,no,yes,yes,
2549,964,yes,3.0,yes,3,yes,48,0.9,131,6,13,829.0,1154,1597,15,7.0,18,yes,yes,yes,
2550,1613,no,1.3,no,1,yes,24,0.4,195,2,5,1141.0,1590,3733,15,5.0,5,yes,no,yes,
2551,1123,yes,1.2,no,1,no,8,0.6,171,4,4,1096.0,1152,2877,17,9.0,12,no,yes,no,
2552,1913,yes,2.8,no,0,yes,7,0.3,136,4,16,612.0,1108,3227,6,5.616666666666666,4,yes,no,yes,
2553,1302,no,0.5,no,3,yes,20,0.6,184,7,7,1099.0,1202,1446,8,6.0,16,yes,no,yes,
2554,797,no,1.4,yes,0,yes,9,0.1,104,1,14,1515.0,1812,1043,13,11.0,13,yes,yes,no,
2555,1074,yes,1.5,yes,5,no,9,0.1,174,2,7,41.0,756,1649,16,3.0,3,no,yes,no,
2556,1411,yes,2.6,no,0,no,61,0.3,165,5,3,1128.0,1959,483,16,5.0,4,yes,yes,no,
2557,1502,yes,2.2,yes,0,yes,16,0.5,187,5,1,492.0,750,3712,9,2.0,16,yes,yes,yes,
2558,983,yes,1.5,no,1,no,22,0.1,170,4,20,1542.0,1765,1694,19,15.0,8,yes,no,yes,
2559,1457,no,0.5,yes,7,no,8,0.3,120,7,13,786.0,1032,584,13,4.0,10,yes,no,no,
2560,1315,yes,0.9,no,3,yes,40,0.6,162,6,6,1272.0,1316,3431,8,2.0,20,yes,yes,no,
2561,1514,no,0.7,no,11,no,11,0.2,187,5,17,656.0,1451,2315,13,5.616666666666666,5,no,no,no,
2562,1604,yes,0.5,yes,0,yes,63,0.8,169,5,1,399.0,1360,3870,16,13.0,19,yes,yes,yes,
2563,1919,no,0.6,yes,11,yes,63,0.9,109,8,20,771.0,1829,2205,9,4.0,8,yes,yes,no,
2564,1152,yes,3.0,no,2,no,44,1.0,80,3,4,567.0,1802,986,7,5.0,8,no,no,yes,
2565,664,yes,2.9,no,10,yes,40,0.1,173,5,15,1002.0,1260,3366,8,4.0,5,yes,yes,no,
2566,1848,no,0.5,no,9,no,36,0.1,174,6,10,317.0,540,3380,10,2.0,17,no,no,no,
2567,1319,no,2.0,yes,9,yes,28,0.8,178,1,19,1080.0,1886,3095,7,1.0,17,yes,yes,yes,
2568,1189,yes,2.5,no,4,yes,20,0.3,171,7,9,1321.0,1717,2509,17,7.0,15,yes,no,no,
2569,1130,yes,1.3,yes,1,yes,59,0.8,98,6,4,185.0,555,3785,17,4.0,5,yes,no,yes,
2570,654,yes,1.3,yes,11,no,5,0.7,199,4,14,208.0,1975,3801,14,13.0,9,yes,yes,yes,
2571,727,yes,0.5,yes,0,yes,42,0.1,163,8,1,44.0,757,2039,5,5.616666666666666,19,yes,yes,yes,
2572,1688,no,0.9,yes,7,yes,53,0.3,88,6,16,598.0,695,2156,5,4.0,20,yes,yes,no,
2573,1275,no,0.5,no,1,no,44,0.6,136,8,2,11.0,1130,1354,7,5.0,11,yes,no,no,
2574,1108,yes,2.2,yes,3,yes,37,0.4,143,5,14,97.0,706,3094,6,1.0,10,yes,no,yes,
2575,839,yes,2.7,no,4,no,37,0.7,93,2,7,43.0,1211,3505,5,1.0,4,no,no,no,
2576,1464,no,0.5,yes,1,yes,6,0.4,97,5,2,303.0,701,3725,9,1.0,6,yes,no,no,
2577,750,yes,1.3,no,0,no,33,0.8,156,1,0,645.0,1680,1422,6,5.0,7,yes,yes,no,
2578,1749,no,1.1,no,9,no,57,0.6,183,3,15,415.0,589,786,8,1.0,9,yes,yes,yes,
2579,1229,yes,0.5,no,2,no,42,0.1,197,5,5,126.0,666,1712,11,9.0,15,yes,yes,yes,
2580,1506,yes,2.9,yes,19,yes,47,0.6,130,7,20,126.0,1150,1522,5,1.0,3,yes,no,no,
2581,1887,no,2.1,no,0,no,23,0.5,148,4,20,837.0,1504,1811,18,16.0,11,yes,yes,no,
2582,652,no,0.5,no,6,no,3,0.6,193,1,8,1036.0,1345,2807,19,17.0,13,yes,no,yes,
2583,1422,yes,2.8,no,7,no,30,0.5,99,6,14,207.0,1038,2229,15,5.0,15,yes,no,yes,
2584,709,no,1.9,yes,10,no,63,0.3,150,4,14,345.0,601,1509,7,2.0,7,yes,yes,no,
2585,583,no,0.5,yes,1,yes,62,0.8,84,8,6,717.0,1717,886,13,2.0,13,yes,yes,no,
2586,941,no,1.3,yes,3,no,26,0.4,128,3,5,994.0,1494,2875,6,3.0,11,yes,no,yes,
2587,763,no,1.2,yes,4,yes,59,0.6,119,1,17,724.0,737,2863,18,3.0,17,yes,no,yes,
2588,1581,yes,1.4,no,0,yes,55,0.6,138,2,1,890.0,1980,3936,5,1.0,3,yes,no,no,
2589,1045,no,1.5,yes,5,no,25,0.3,83,2,10,440.0,1730,2267,18,4.0,4,yes,yes,yes,
2590,1308,yes,0.5,yes,0,no,34,0.5,169,5,0,432.0,1219,386,8,5.616666666666666,16,yes,no,yes,
2591,702,yes,1.2,yes,1,no,38,1.0,82,5,7,2.0,1152,3131,11,9.0,2,no,no,no,
